stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
6143,6143,"EB Marbank Dr @ Mardale RD NE",,  51.062562,-113.961522,,,0
6144,6144,"EB Madigan DR @ 52 ST NE",,  51.062108,-113.957184,,,0
6145,6145,"EB Madigan DR @ Manora DR NE",,  51.063218,-113.942865,,,0
6146,6146,"SB Madigan DR @ 4 AV NE",,  51.055386,-113.941925,,,0
6147,6147,"WB 5 AV SE @ Penworth DR",,  51.048630,-113.951875,,,0
6148,6148,"SB 52 ST SE @ 5 AV SE",,  51.048729,-113.956378,,,0
6149,6149,"WB 8 AV SE @ 52 ST SE",,  51.045266,-113.959159,,,0
6150,6150,"WB 8 AV SE @ 40 ST SE",,  51.045225,-113.976271,,,0
6151,6151,"NB 36 ST SE @ 8 AV SE",,  51.045527,-113.981345,,,0
6152,6152,"NB 36 ST SE @ 8 AV SE",,  51.045529,-113.981431,,,0
6153,6153,"WB Ranchview DR @ Ranchview RD NW",,  51.114446,-114.180032,,,0
6154,6154,"WB Ranchlands BV @ Ranchero RI NW",,  51.118272,-114.188731,,,0
6155,6155,"WB Abbeydale DR @ Abbotsford DR NE",,  51.061217,-113.927966,,,0
6156,6156,"EB Ranchlands BV @ Nose Hill DR NW",,  51.123699,-114.197492,,,0
6158,6158,"EB Ranchlands BV @  Ranchglen DR NW",,  51.118094,-114.187713,,,0
6159,6159,"WB Beddington BV @ Bedridge WY NE",,  51.125278,-114.067197,,,0
6160,6160,"EB Queensland Dr @ Queensland CI SE",,  50.939815,-114.023978,,,0
6161,6161,"SB Queensland Dr @ 500 Queensland PL SE",,  50.933732,-114.018260,,,0
6162,6162,"SB Deer Ridge DR @ Canyon Meadows DR SE",,  50.931295,-114.017235,,,0
6163,6163,"WB Deer Ridge DR @ Deermont RD SE",,  50.923450,-114.015090,,,0
6164,6164,"NB Deer Ridge DR @ 137 AV SE",,  50.928527,-114.026493,,,0
6165,6165,"NB Queensland Dr @ Canyon Meadows DR SE",,  50.932633,-114.026999,,,0
6166,6166,"SB Sunpark DR@ Sunpark PZ SE",,  50.903884,-114.055349,,,0
6167,6167,"SB 31 ST NW @ S. of Brentwood Station",,  51.083955,-114.129463,,,0
6168,6168,"EB Memorial DR @ 44 ST SE",,  51.052718,-113.969317,,,0
6169,6169,"EB Memorial DR @ 52 ST NE",,  51.053391,-113.954759,,,0
6170,6170,"EB Memorial DR @ 68 ST SE",,  51.052304,-113.934179,,,0
6171,6171,"EB 17 AV SE @ 52 ST SE",,  51.037790,-113.957737,,,0
6172,6172,"NB Abbeydale DR @ 4 AV NE",,  51.055047,-113.930373,,,0
6173,6173,"EB Southland DR @ Southport RD SW",,  50.964876,-114.073456,,,0
6174,6174,"NB Dalton DR @ Belle North RD NW",,  51.101235,-114.150093,,,0
6175,6175,"NB 68 ST NE @ Abbeydale DR NE",,  51.060034,-113.934967,,,0
6176,6176,"SB Abbotsford DR@ Abingdon CR NE",,  51.062001,-113.926986,,,0
6177,6177,"SB Abbeydale DR @ Abergale DR NE",,  51.056107,-113.928975,,,0
6178,6178,"WB Memorial DR @ Madigan DR NE",,  51.052541,-113.942513,,,0
6179,6179,"WB Memorial DR @ 52 ST NE",,  51.053242,-113.956981,,,0
6180,6180,"NB Marlborough WY @ Memorial DR E",,  51.053244,-113.976790,,,0
6181,6181,"NB Marlborough WY@ Maryvale DR NE",,  51.056590,-113.976786,,,0
6182,6182,"Marlborough LRT Station (SB 36 ST NE @ 8 AV NE)",,  51.058886,-113.982103,,,0
6183,6183,"SB 36 ST E @ Memorial DR",,  51.050742,-113.981962,,,0
6184,6184,"SB 36 ST SE @ Radcliffe DR",,  51.047679,-113.981762,,,0
6185,6185,"EB 8 AV SE @ 36 ST SE",,  51.045076,-113.980932,,,0
6186,6186,"SB 40 ST SE @ 8 AV SE",,  51.044817,-113.975812,,,0
6187,6187,"EB 14 AV SE @ 41 ST SE",,  51.040875,-113.973629,,,0
6188,6188,"EB 14 AV SE @ 44 ST SE",,  51.040880,-113.969306,,,0
6189,6189,"EB 17 AV SE @ 54 ST SE",,  51.037759,-113.954800,,,0
6190,6190,"NB 65 ST SE @ 17 AV SE",,  51.038752,-113.939127,,,0
6192,6192,"WB 14 AV SE @ 68 ST SE",,  51.040632,-113.936035,,,0
6193,6193,"WB 17 AV SE @ 54 ST SE",,  51.037978,-113.956312,,,0
6194,6194,"WB 14 AV SE @ 52 ST SE",,  51.041022,-113.959223,,,0
6195,6195,"WB 14 AV SE @ 44 ST SE",,  51.040987,-113.970683,,,0
6196,6196,"NB 40 ST SE @ 12 AV SE",,  51.042870,-113.975654,,,0
6197,6197,"EB Bershire BV @ Beddington BV NW",,  51.133852,-114.088155,,,0
6198,6198,"EB Bermuda DR@ Berkshire RD NW",,  51.132374,-114.082644,,,0
6199,6199,"EB Beddington DR @ Centre ST N",,  51.128922,-114.070854,,,0
6200,6200,"SB Beddington BV @ Bedford DR NE",,  51.125996,-114.056059,,,0
6201,6201,"WB @ 78 AV NW Terminal",,  51.122939,-114.071025,,,0
6202,6202,"WB Berkley DR @ Berkley RD NW",,  51.126514,-114.082084,,,0
6203,6203,"WB Berkley DR @ W. of Bermondsey Cr NW",,  51.126492,-114.095665,,,0
6204,6204,"EB 2 AV SW @ 6 ST SW",,  51.051526,-114.075503,,,0
6205,6205,"NB Crowchild TR @ 63 AV SW",,  50.997434,-114.117776,,,0
6206,6206,"NB Crowchild TR @ Glenmore TR SW",,  50.999240,-114.117692,,,0
6208,6208,"SB Macleod TR @ S. of 61 AV SW",,  50.996550,-114.071776,,,0
6209,6209,"EB 85 AV SE @ 24 ST SE",,  50.975920,-113.997099,,,0
6210,6210,"SB Crowchild T R@ 63 AV SW",,  50.996839,-114.118098,,,0
6211,6211,"EB Rundlehorn DR @ 36 ST NE",,  51.071383,-113.980447,,,0
6212,6212,"EB Rundlehorn DR @ 48 ST NE",,  51.070750,-113.964355,,,0
6213,6213,"EB Rundlehorn DR @ 56 ST NE",,  51.071454,-113.951688,,,0
6214,6214,"EB Rundlehorn DR @ 61 ST NE",,  51.070877,-113.943716,,,0
6215,6215,"WB 28 AV NE @  Rundlehorn DR",,  51.077970,-113.941506,,,0
6216,6216,"WB 26 AV NE @ 52 ST NE",,  51.076352,-113.959433,,,0
6217,6217,"WB 26 AV NE @ Rundlelawn RD",,  51.077952,-113.974636,,,0
6218,6218,"NB 36 ST SE @ 17 AV SE",,  51.038620,-113.981381,,,0
6219,6219,"EB 8 AV SE @ 44 ST SE",,  51.045084,-113.968403,,,0
6220,6220,"WB Hamptons BV @ Hamptons SQ NW",,  51.144639,-114.159516,,,0
6221,6221,"NB 52 ST SE @ 8 AV SE",,  51.045812,-113.957639,,,0
6222,6222,"EB 5 AV SE @ 52 ST SE",,  51.048803,-113.955417,,,0
6223,6223,"NB Madigan DR @ 4 AV NE",,  51.056054,-113.941696,,,0
6224,6224,"EB Madigan DR @ Manora DR NE",,  51.063346,-113.943984,,,0
6225,6225,"WB Marbank DR @ 52 ST NE",,  51.062247,-113.959416,,,0
6226,6226,"WB Marbank DR @ Marlyn WY NE",,  51.063193,-113.977169,,,0
6227,6227,"EB Maryvale DR @ Marlborough WY NE",,  51.056175,-113.976028,,,0
6228,6228,"EB Maryvale DR @ 52 ST NE",,  51.056768,-113.957663,,,0
6229,6229,"EB 4 AV NE @ 52 ST NE",,  51.055235,-113.955780,,,0
6230,6230,"WB 14 AV SE @ 38 ST SE",,  51.041077,-113.979337,,,0
6231,6231,"NB 36 ST SE @ 12 AV SE",,  51.042940,-113.981471,,,0
6232,6232,"SB 36 ST SE @ 8 AV SE",,  51.044790,-113.981721,,,0
6233,6233,"EB 14 AV SE @ 38 ST SE",,  51.040881,-113.978023,,,0
6234,6234,"WB 4 AV NE @ Madigan DR",,  51.055814,-113.942482,,,0
6235,6235,"SB 4 AV NE @ N. Leg Maidstone DR",,  51.056696,-113.953514,,,0
6236,6236,"WB Maryvale DR @ 52 ST NE",,  51.056850,-113.958057,,,0
6237,6237,"WB Maryvale DR @ E. of 42 ST NE",,  51.056226,-113.970373,,,0
6238,6238,"SB Shawnessy DR @ Shawnessy BV SW",,  50.912183,-114.074189,,,0
6239,6239,"EB Canyon Meadows DR @ Parkland BV SE",,  50.930194,-114.037944,,,0
6240,6240,"NB Millrise DR @ Shawnessy BV SW",,  50.914806,-114.092380,,,0
6241,6241,"EB Millrise DR @ W of Millrise WY SW",,  50.917444,-114.082383,,,0
6242,6242,"NB Edmonton TR @ 8 AV NE",,  51.060122,-114.054447,,,0
6243,6243,"WB Chaparral DR @ Chaparral MR SE",,  50.887328,-114.039898,,,0
6244,6244,"SB Edgepark BV @ Edgeburn CR NW",,  51.136021,-114.157258,,,0
6245,6245,"SB Edgedale DR @ Edgeland RD NW",,  51.125624,-114.155452,,,0
6246,6246,"SB Edgemont BV @ Edgedale DR NW",,  51.118308,-114.155287,,,0
6247,6247,"WB Chaparral DR @ Chaparral ST SE",,  50.887124,-114.036796,,,0
6248,6248,"WB Chaparral DR @ Chaparral WY SE",,  50.887101,-114.032361,,,0
6249,6249,"NB 53 ST NW @ Varsity DR",,  51.092822,-114.164380,,,0
6250,6250,"NB Edgemont BV @ Edgemont DR NW",,  51.117374,-114.153515,,,0
6251,6251,"WB Edgedale DR @ Edgemont BV NW",,  51.118681,-114.156965,,,0
6252,6252,"NB Edgedale DR @ Edgeland RD NW",,  51.126385,-114.155305,,,0
6254,6254,"WB Castleridge BV @ Westwinds DR NE",,  51.101350,-113.963847,,,0
6255,6255,"SB Castleridge DR @ Castleridge BV NE",,  51.108043,-113.966083,,,0
6256,6256,"EB Castleridge DR @ Castlepark RD NE",,  51.108072,-113.952678,,,0
6257,6257,"WB Falconridge DR @ Falton DR NE",,  51.100424,-113.940881,,,0
6258,6258,"WB Falconridge DR @ Falconridge CR NE",,  51.099548,-113.947310,,,0
6259,6259,"Anderson LRT Station",,  50.954569,-114.074232,,,0
6260,6260,"EB Hamptons BV @ Hamptons GV NW",,  51.144303,-114.154589,,,0
6261,6261,"WB Chaparral DR @ Chapala DR SE",,  50.885525,-114.030527,,,0
6262,6262,"EB Canyon Meadows Dr @ Lake Placid DR SE",,  50.930354,-114.057776,,,0
6263,6263,"EB Canyon Meadows Dr @ Acadia DR SE",,  50.929481,-114.047782,,,0
6264,6264,"EB Canyon Meadows Dr @ Bow Bottom TR SE",,  50.931269,-114.030688,,,0
6265,6265,"EB Canyon Meadows Dr @ Deerview DR SE",,  50.931667,-114.022278,,,0
6266,6266,"SB Deer Run BV @ Deermoss CR SE",,  50.928596,-114.010889,,,0
6267,6267,"EB Crowfoot WY@ Crowfoot CR NW",,  51.125208,-114.206405,,,0
6268,6268,"SB Citadel DR @ Citadel BV NW",,  51.144206,-114.173199,,,0
6269,6269,"SB Citadel DR @ Citadel CL NW",,  51.141886,-114.171739,,,0
6270,6270,"NB 146 AV SE @ Deer Lake RD Terminal",,  50.922321,-114.008587,,,0
6271,6271,"EB Deer Run DR @ Deerfield DR SE",,  50.917790,-114.011496,,,0
6272,6272,"NB Deer Run DR @ Deercroft WY SE",,  50.920312,-113.999366,,,0
6273,6273,"WB Deer Run BV @ Deerwood RD SE",,  50.926936,-114.009301,,,0
6274,6274,"WB Canyon Meadows Dr @ Queensland DR SE (W. leg)",,  50.931932,-114.027756,,,0
6275,6275,"WB Canyon Meadows Dr @ Lake Crimson DR  SE",,  50.930299,-114.039218,,,0
6276,6276,"WB Canyon Meadows Dr @ Acadia DR SE",,  50.930049,-114.049241,,,0
6277,6277,"WB Citadel DR @ Citadel PA NW",,  51.140253,-114.173741,,,0
6278,6278,"NB Mount Royal CI @ MRU East Gate",,  51.011563,-114.129376,,,0
6279,6279,"WB Anderson RD @ Elbow DR SW",,  50.950679,-114.084843,,,0
6280,6280,"SB Shannon DR @ Shawnessy DR SW",,  50.911307,-114.082283,,,0
6281,6281,"SB Woodpark BV @ Anderson RD SW",,  50.949846,-114.109203,,,0
6282,6282,"WB Woodview DR @ 24 ST SW",,  50.941358,-114.118812,,,0
6283,6283,"NB Woodbine BV @ Woodmark CR SW",,  50.946082,-114.125782,,,0
6284,6284,"SB Woodbine BV @ Woodbrook RD SW",,  50.945128,-114.136405,,,0
6285,6285,"NB Woodbine BV @ Woodmont DR SW",,  50.941984,-114.133281,,,0
6286,6286,"SB Woodbine BV @ Woodmont RD SW",,  50.942768,-114.126029,,,0
6287,6287,"EB Woodview DR @ Woodfield DR SW",,  50.941120,-114.121191,,,0
6288,6288,"NB Woodpark BV @ Woodview DR SW",,  50.941946,-114.108753,,,0
6289,6289,"EB Anderson RD @ Elbow DR SW",,  50.950240,-114.084202,,,0
6290,6290,"Whitehorn LRT Station",,  51.087026,-113.982913,,,0
6291,6291,"WB 37 AV NE @ 32 ST NE",,  51.086719,-113.989502,,,0
6292,6292,"NB 23 ST NE @ 37 AV NE",,  51.087135,-114.005000,,,0
6293,6293,"NB McCall WY @ Pegasus RD NE",,  51.094496,-114.011409,,,0
6294,6294,"WB 7 ST SE @ MacDonald AV",,  51.041143,-114.045921,,,0
6295,6295,"EB 12 AV SE @ 6 ST SE",,  51.040931,-114.048560,,,0
6296,6296,"EB 32 AV NW @ Campus DR",,  51.081370,-114.129695,,,0
6297,6297,"SB McCall WY @ Palmer RD NE",,  51.096487,-114.007695,,,0
6298,6298,"SB 19 ST NE @ McKnight BV",,  51.091228,-114.011677,,,0
6299,6299,"EB 37 AV NE @ 23 ST NE",,  51.086554,-114.004409,,,0
6300,6300,"EB 37 AV NE @ 29 ST NE",,  51.086609,-113.991152,,,0
6301,6301,"SB 36 ST SE @ 17 AV SE",,  51.037228,-113.981813,,,0
6302,6302,"SB 36 ST SE @ 26 AV SE",,  51.029762,-113.981828,,,0
6303,6303,"EB Erin Woods BV @ 36 ST SE",,  51.018137,-113.978562,,,0
6304,6304,"NB Erin Woods DR @ Erin Park CL SE",,  51.020496,-113.973089,,,0
6305,6305,"SB Erin Woods BV @ Erin Dale CR SE",,  51.018362,-113.978890,,,0
6306,6306,"WB Erin Woods BV @ Erin Dale CR SE",,  51.019353,-113.976187,,,0
6307,6307,"NB 36 ST SE @ Dover Ridge DR",,  51.021486,-113.981453,,,0
6308,6308,"NB 36 ST SE @ 26 AV SE",,  51.031164,-113.981423,,,0
6309,6309,"WB Richmond RD @ 33 ST SW",,  51.024325,-114.135162,,,0
6311,6311,"NB Northland DR @ 52 AV NW",,  51.101452,-114.141280,,,0
6312,6312,"WB Richmond RD @ Kerrydale RD SW",,  51.023277,-114.138649,,,0
6313,6313,"NB 77 ST NW @ Bowness RD",,  51.089300,-114.199201,,,0
6314,6314,"NB Riverglen DR @ Riverstone CR SE",,  50.974985,-114.004988,,,0
6316,6316,"WB Aspen WY @ Aspen DR NW",,  51.089273,-114.213871,,,0
6317,6317,"EB 46 AV NW @ 81 ST NW",,  51.094006,-114.204545,,,0
6318,6318,"EB Rivervalley DR @ 18 ST SE",,  50.972729,-114.016289,,,0
6319,6319,"SB 77 ST NW @ Bowness RD",,  51.088379,-114.199428,,,0
6320,6320,"EB 32 AV NW @ 69 ST NW",,  51.081515,-114.187063,,,0
6322,6322,"SB Millrise BV @ Millrose PL SE",,  50.919218,-114.075285,,,0
6323,6323,"WB 6 AV SW @ E. of 1 ST SW",,  51.047596,-114.063904,,,0
6324,6324,"WB Chaparral DR @ Chaparral BV SE",,  50.885849,-114.025601,,,0
6328,6328,"EB MacEwan Glen DR @ MacEwan Park VW NW",,  51.131110,-114.113244,,,0
6329,6329,"EB Berkshire BV @ 14 ST NW",,  51.131636,-114.105020,,,0
6331,6331,"EB Beddington BV @ Berkley DR NW",,  51.127053,-114.076675,,,0
6332,6332,"SB Millrise BV @ James McKevitt RD SW",,  50.920746,-114.075232,,,0
6333,6333,"SB Riverbend DR @ Reiverside CI SE",,  50.978429,-114.026025,,,0
6334,6334,"WB 6 AV SW @ E. of 1 ST SW",,  51.047565,-114.064434,,,0
6335,6335,"NB @ Hawkstone DR NW Hawkstone Terminal",,  51.133064,-114.165860,,,0
6336,6336,"WB Southland DR @ Bonaventure DR SE",,  50.965168,-114.069677,,,0
6337,6337,"EB 12 AV SE @ OLYMPIC WY",,  51.041062,-114.053017,,,0
6338,6338,"NB Riverbend DR @ Rierbend GA SE",,  50.976113,-114.018451,,,0
6339,6339,"EB Northmount DR @ Chilcotin RD NW",,  51.088532,-114.114084,,,0
6340,6340,"WB 78 AV SE @ Ogden RD",,  50.983271,-113.999453,,,0
6341,6341,"WB 76 AV SE @ 20A ST SE",,  50.985119,-114.010820,,,0
6342,6342,"Chinook LRT Station WB",,  50.997376,-114.067063,,,0
6343,6343,"NB 37 ST SW @ 46 AV SW",,  51.012901,-114.141042,,,0
6344,6344,"NB 37 ST SW @ RICHMOND RD",,  51.022210,-114.140983,,,0
6345,6345,"NB 37 ST SW @ 23 AV SW",,  51.033473,-114.141059,,,0
6346,6346,"NB 37 ST SW @ 17 AV SW",,  51.038185,-114.141026,,,0
6347,6347,"SB Bow TR @ Westbrook Mall Overpass",,  51.043224,-114.138518,,,0
6348,6348,"Westbrook LRT Station (EB Bow TR @ 33 ST SW)",,  51.041501,-114.136277,,,0
6349,6349,"NB Crowchild TR @ Kensington RD NW",,  51.052875,-114.117672,,,0
6350,6350,"EB 40 AV NW @ Northmount DR",,  51.088706,-114.084866,,,0
6351,6351,"EB 40 AV NW @ 4 ST NW",,  51.087732,-114.070359,,,0
6352,6352,"EB 41 AV NE @ 1 ST NE",,  51.089932,-114.057351,,,0
6353,6353,"SB 32 AV NE @ 36 AV NE",,  51.084277,-114.046414,,,0
6354,6354,"EB Whitefield DR @ 36 ST NE",,  51.088284,-113.980445,,,0
6355,6355,"SB 52 ST NE @ 44 AV NE",,  51.091046,-113.958598,,,0
6356,6356,"SB 52 ST NE @ 32 AV NE",,  51.080881,-113.958579,,,0
6357,6357,"SB 52 ST NE @ 23 AV NE",,  51.073632,-113.958612,,,0
6358,6358,"SB 52 ST NE @ Rundlehorn DR",,  51.070799,-113.958641,,,0
6359,6359,"SB 52 ST NE @ Marbank DR",,  51.061274,-113.958666,,,0
6360,6360,"SB 52 ST E @ Memorial DR",,  51.052696,-113.955704,,,0
6361,6361,"WB Dover Ridge DR @ 28 ST SE",,  51.018800,-113.992053,,,0
6362,6362,"SB 26 ST SE @ Doverglen CR",,  51.018339,-113.999298,,,0
6363,6363,"EB 57 AV SE @ 26 ST SE",,  51.004211,-113.994850,,,0
6364,6364,"SB Barlow TR @ 61 AV SE",,  50.998996,-113.984838,,,0
6365,6365,"SB Barlow TR @ 72 AV SE",,  50.989074,-113.982019,,,0
6366,6366,"SB Crowchild TR @ 5 AV NW",,  51.056479,-114.118276,,,0
6367,6367,"SB Crowchild TR @ Kensington RD NW",,  51.052898,-114.118213,,,0
6368,6368,"Westbrook LRT Station (WB Bow TR @ Spruce DR SW)",,  51.041700,-114.136172,,,0
6369,6369,"SB 37 ST SW @ Bow TR",,  51.044650,-114.141284,,,0
6370,6370,"SB 37 ST SW @ 26 AV SW",,  51.029719,-114.141319,,,0
6371,6371,"SB 37 ST SW @ 30 AV SW",,  51.026580,-114.141298,,,0
6372,6372,"SB 37 ST SW @ Richmond RD",,  51.021743,-114.141396,,,0
6373,6373,"NB Macleod TR @ S. of 61 AV SW",,  50.996637,-114.071300,,,0
6374,6374,"Chinook LRT Station EB",,  50.997088,-114.066696,,,0
6375,6375,"EB 76 AV SE @ 18 ST SE",,  50.984975,-114.015018,,,0
6376,6376,"EB 78 AV SE @ 24 ST SE",,  50.983153,-114.001128,,,0
6377,6377,"NB Barlow TR @ N. of Glenmore TR SE",,  50.981759,-113.981591,,,0
6378,6378,"NB Barlow TR @ 66 AV SE",,  50.994402,-113.981689,,,0
6379,6379,"NB 56 AV SE @ 54 AV SE",,  51.004834,-113.993912,,,0
6380,6380,"EB Dover Ridge DR @ 26 ST SE",,  51.018671,-113.998207,,,0
6381,6381,"EB 8 AV SE @ 40 ST SE",,  51.045078,-113.975110,,,0
6382,6382,"NB 52 ST SE @ 5 AV SE",,  51.049367,-113.955665,,,0
6383,6383,"NB 52 ST NE @ Madeira WY",,  51.060109,-113.958143,,,0
6384,6384,"NB 52 ST NE @ Rundlehorn DR",,  51.072505,-113.958172,,,0
6385,6385,"NB 52 ST NE @ 32 AV NE",,  51.082077,-113.958229,,,0
6386,6386,"SB Whitefield DR@ 44 AV NE",,  51.092079,-113.972399,,,0
6387,6387,"WB 32 AV NE @ 36 ST NE",,  51.081596,-113.983038,,,0
6388,6388,"WB 32 AV NE @ 19 ST NE",,  51.081594,-114.012698,,,0
6389,6389,"WB 32 AV NE @ S. Gate Spring Gardens",,  51.081595,-114.042087,,,0
6390,6390,"NB 32 AV NE @ 36 AV NE",,  51.085530,-114.046149,,,0
6391,6391,"WB 41 AV NE @ 1 ST NE",,  51.090053,-114.058943,,,0
6392,6392,"WB 40 AV NW @ 4 ST NW",,  51.087514,-114.071016,,,0
6393,6393,"SB Shawinigan DR @ Shawbrooke DR SW",,  50.905915,-114.086831,,,0
6394,6394,"WB Hawkstone DR @ Hawkcliff WY NW",,  51.130821,-114.167212,,,0
6395,6395,"WB Hawksbrow DR @ Hawkridge PL NW",,  51.125544,-114.170651,,,0
6396,6396,"NB Edgmont BV @ Edgedale DR NW",,  51.119066,-114.155398,,,0
6397,6397,"SB Edenwold DR @ Edgemont BV NW",,  51.126573,-114.144916,,,0
6398,6398,"NB Edenwold DR @ Edenwold CR NW",,  51.123638,-114.137822,,,0
6399,6399,"WB Edgemont BV @ Edgevalley DR NW",,  51.127302,-114.145686,,,0
6400,6400,"WB 6 AV NW @ 16 ST NW",,  51.057669,-114.099105,,,0
6401,6401,"WB Dalhousie DR @ 53 ST NW",,  51.113741,-114.156854,,,0
6402,6402,"NB Hawkwood HL @ Hawkley Valley RD NW",,  51.126130,-114.178548,,,0
6403,6403,"NB Hawkwood BV @ Hawksbrow RD NW",,  51.125318,-114.166891,,,0
6404,6404,"NB Citadel WY @ Citadel Acres CL NW",,  51.145613,-114.194262,,,0
6405,6405,"SB Midpark DR @ Midpark CR SE",,  50.909049,-114.056147,,,0
6406,6406,"EB Sunbank WY @ Sunpark DR SE",,  50.904279,-114.054613,,,0
6407,6407,"EB Suncrest WY @ Sunhurst RD SE",,  50.903449,-114.044921,,,0
6408,6408,"SB Bannister RD @ 145 AV SE",,  50.922267,-114.069885,,,0
6409,6409,"NB Midpark DR@ Midpark CR SE",,  50.909713,-114.056076,,,0
6410,6410,"NB 6 ST SE @ 8 AV SE",,  51.044725,-114.048147,,,0
6411,6411,"SB Strathcona BV @ Strathcona DR SW",,  51.048320,-114.185009,,,0
6412,6412,"Heritage LRT Station NB",,  50.979277,-114.074203,,,0
6413,6413,"SB Bonaventure DR @ Heritage DR SE",,  50.978858,-114.068268,,,0
6414,6414,"EB 90 AV SE @ Bonaventure DR",,  50.972188,-114.065203,,,0
6415,6415,"SB Acadia DR @ 6 ST SE",,  50.969580,-114.048786,,,0
6416,6416,"SB Acadia DR @ Southland DR SE",,  50.963583,-114.048539,,,0
6417,6417,"SB Acadia DR @ Willowfern DR SE",,  50.954784,-114.041022,,,0
6418,6418,"WB Willingdon BV @ Wilcox ST SE",,  50.950502,-114.048828,,,0
6419,6419,"NB Bonaventure DR @ Willow Park DR SE",,  50.958407,-114.068736,,,0
6420,6420,"Southland LRT Station EB",,  50.964539,-114.077950,,,0
6421,6421,"SB Braeside DR @ Southland DR SW",,  50.960758,-114.103440,,,0
6422,6422,"WB Braeside DR@ Brookpark DR SW",,  50.954231,-114.109742,,,0
6423,6423,"WB Southland DR @ 24 ST SW",,  50.961434,-114.119877,,,0
6424,6424,"WB Oakmoor DR @ Oakmoor CR SW",,  50.962877,-114.130229,,,0
6425,6425,"WB Oakwood DR @ Oakfield DR SW",,  50.966339,-114.133120,,,0
6426,6426,"NB Oakwood DR @ 93 AV SW",,  50.970908,-114.138609,,,0
6427,6427,"EB 90 AV SW @ Palliser DR",,  50.975696,-114.132872,,,0
6428,6428,"EB 90 AV SW @ Oakside GA",,  50.972208,-114.121234,,,0
6429,6429,"EB 90 AV SW @ 24 ST SW",,  50.972124,-114.116409,,,0
6430,6430,"EB 90 AV SW @ 16 ST SW",,  50.972150,-114.098585,,,0
6431,6431,"WB 90 AV SW @ 14 ST SW",,  50.972406,-114.097287,,,0
6432,6432,"WB 90 AV SW @ Bayview DR",,  50.972316,-114.112508,,,0
6433,6433,"WB 90 AV SW @ 24 ST SW",,  50.972314,-114.119332,,,0
6434,6434,"SB PALLISER DR @ 90 AV SW",,  50.975238,-114.133997,,,0
6435,6435,"SB Oakwood DR @ Oakmount DR SW",,  50.967303,-114.139414,,,0
6436,6436,"SB Oakfield DR @ S. of Oakmoor DR SW",,  50.964964,-114.132450,,,0
6437,6437,"EB Oakmoor DR @ Oakmoor CR SW",,  50.962743,-114.128827,,,0
6438,6438,"EB Braeside DR @ 24 ST SW",,  50.954046,-114.116447,,,0
6439,6439,"NB Braeside DR @ Braniff RD SW",,  50.954713,-114.102734,,,0
6440,6440,"Southland LRT Station EB",,  50.964168,-114.077517,,,0
6441,6441,"SB Bonaventure DR @ Southland DR SE",,  50.964610,-114.068259,,,0
6442,6442,"EB Willingdon BV @ Wilderness DR SE",,  50.952818,-114.058250,,,0
6443,6443,"EB Willingdon BV @ Willacy DR SE",,  50.951529,-114.053134,,,0
6444,6444,"NB Acadia DR @ Mapleglade DR SE",,  50.952070,-114.041110,,,0
6445,6445,"NB Acadia DR @ Mapleton DR SE",,  50.961399,-114.047211,,,0
6446,6446,"WB Acadia DR @ 6 ST SE",,  50.970088,-114.049309,,,0
6447,6447,"WB 90 AV SE @ Bonaventure DR",,  50.972327,-114.066078,,,0
6448,6448,"NB Macleod TR @ Southland DR SE",,  50.965668,-114.071312,,,0
6449,6449,"NB Macleod TR @ 90 AV SE",,  50.972476,-114.071269,,,0
6450,6450,"NB Macleod TR @ 73 AV SE",,  50.987094,-114.071346,,,0
6451,6451,"Chinook LRT Station EB",,  50.997086,-114.066981,,,0
6452,6452,"SB Macleod TR @ 71 AV SW",,  50.989147,-114.071758,,,0
6453,6453,"SB Macleod TR @ Heritage DR SW",,  50.978858,-114.071836,,,0
6454,6454,"SB Macleod TR @ 90 AV SE",,  50.971766,-114.072011,,,0
6456,6456,"SB 45 ST SE @ South Health Campus",,  50.882756,-113.948686,,,0
6457,6457,"WB 13 AV @ 8 ST NW",,  51.063956,-114.081782,,,0
6458,6458,"NB Bow TR SW @ Westbrook Mall Overpass",,  51.043611,-114.138152,,,0
6459,6459,"McKenzie Towne Terminal SE",,  50.915269,-113.957087,,,0
6461,6461,"Anderson LRT Station",,  50.954600,-114.074045,,,0
6462,6462,"WB Lake Bonavista DR @ Bonaventure DR SE",,  50.946143,-114.060708,,,0
6463,6463,"SB Lake Bonavista DR @ Lake Aspen RD SE",,  50.946077,-114.065610,,,0
6464,6464,"EB Lake Bonavista DR @ Lake Erie RD SE",,  50.939402,-114.057717,,,0
6465,6465,"NB Citadel WY @ Citadel Estates HT NW",,  51.146693,-114.192051,,,0
6466,6466,"SB Parkland BV @ Parkwood WY SE",,  50.929459,-114.038389,,,0
6467,6467,"SB Parkland BV @ Parkside DR SE",,  50.923383,-114.027959,,,0
6468,6468,"SB Parkvalley DR @ W. of Parkridge DR SE",,  50.913351,-114.023619,,,0
6469,6469,"NB Parkland BV @ Parkvalley RD SE",,  50.918838,-114.025375,,,0
6470,6470,"WB Parkland BV@ Parkland GR SE",,  50.928497,-114.036259,,,0
6471,6471,"EB Citadel WY @ Citadel Mesa CL NW",,  51.147297,-114.190227,,,0
